VILLAGE OF PRAIRIE,3171,CLERK: SHERRIE L SIEBERT,,3/19/2019
FARM - BARRON,,,,
,,"Municipal Address :115 RIVER AVE N, PRAIRIE",,
COUNTY,,"FARM, WI 54762-9782",,
,,"Mailing Address :PO BOX 74, PRAIRIE FARM, WI",,
,,54762-0074 ,,
,,Phone 1: (715)455-1714,,
,,Phone 2: (715)418-1050,,
,,Fax: (715)455-1712,,
VILLAGE OF TURTLE,3186,CLERK: ARDITH STORY,https://www.turtlelakewi.com/,8/6/2020
LAKE - MULTIPLE,,,,
,,"Municipal Address :114 MARTIN AVE E, TURTLE",,
COUNTIES,,"LAKE, WI 54889-9060",,
,,"Mailing Address :PO BOX 11, TURTLE LAKE, WI",,
,,54889-0011 ,,
,,Phone 1: (715)986-2241 EXT 2,,
,,Fax: (715)986-4252,,
Printed 8/7/2020 10:35:34 AM,,,,Page 14 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
CITY OF BARRON -,3206,CLERK: KELLI RASMUSSEN,http://cityofbarron.com,1/30/2020
BARRON COUNTY,,,,
,,DEPUTY CLERK: JANET BENSEND,,
,,"Municipal Address :1456 E LA SALLE AVE,",,
,,"BARRON, WI 54812-1638",,
,,"Mailing Address :PO BOX 156, BARRON, WI 54812",,
,,-0156 ,,
,,Phone 1: (715)537-5631,,
,,Fax: (715)537-9209,,
CITY OF CHETEK -,3211,CLERK: CARMEN NEWMAN,http://www.cityofchetek-wi.gov,1/26/2018
BARRON COUNTY,,,,
,,DEPUTY CLERK: CASSANDRA LARSON,,
,,"Municipal Address :220 STOUT ST, CHETEK, WI",,
,,54728-8853,,
,,"Mailing Address :PO BOX 194, CHETEK, WI 54728",,
,,-0194 ,,
,,Phone 1: (715)924-4838,,
,,Fax: (715)924-2476,,
CITY OF CUMBERLAND -,3212,CLERK: JULIE A KESSLER,http://cityofcumberland.net,1/5/2018
BARRON COUNTY,,,,
,,DEPUTY CLERK: DENISE SANDO,,
,,"Municipal Address :950 1ST AVE, CUMBERLAND,",,
,,WI 54829-9550,,
,,"Mailing Address :950 1ST AVE, CUMBERLAND, WI",,
,,54829-9550 ,,
,,Phone 1: (715)822-2752,,
,,Fax: (715)822-3799,,
CITY OF RICE LAKE -,3276,CLERK: KATHLEEN V MORSE,http://www.cityofricelake.com,1/5/2018
BARRON COUNTY,,,,
,,DEPUTY CLERK: LORA METHENY,,
,,"Municipal Address :30 E EAU CLAIRE ST, RICE",,
,,"LAKE, WI 54868-1782",,
,,"Mailing Address :30 E EAU CLAIRE ST, RICE",,
,,"LAKE, WI 54868-1782 ",,
,,Phone 1: (715)234-7088,,
,,Fax: (715)234-6829,,
Printed 8/7/2020 10:35:34 AM,,,,Page 15 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
BAYFIELD COUNTY,,,,
TOWN OF BARKSDALE -,4002,CLERK: LYNN M DIVINE,,3/19/2019
BAYFIELD COUNTY,,,,
,,"Municipal Address :29025 E ONDOSSAGON RD,",,
,,"ASHLAND, WI 54806-5622",,
,,"Mailing Address :290250 E ONDOSSAGON RD,",,
,,"ASHLAND, WI 54806-5622 ",,
,,Phone 1: (715)682-2222,,
,,Phone 2: (715)682-3412,,
,,Fax: (715)682-5577,,
TOWN OF BARNES -,4004,CLERK: JUDY BOURASSA,http://www.barnes-wi.com,12/21/2017
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: TAMI HOFF,,
,,"Municipal Address :3360 COUNTY HWY N,",,
,,"BARNES, WI 54873-6106",,
,,"Mailing Address :3360 COUNTY HWY N, BARNES,",,
,,WI 54873-6106 ,,
,,Phone 1: (715)795-2782,,
,,Fax: (715)795-2784,,
TOWN OF BAYFIELD -,4006,CLERK: KELLY FAYE,www.townofbayfield.com,11/1/2018
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: DAVID L GOOD,,
,,"Municipal Address :85450 COUNTY HIGHWAY J,",,
,,"BAYFIELD, WI 54814-4455",,
,,"Mailing Address :85450 COUNTY HIGHWAY J,",,
,,"BAYFIELD, WI 54814-4455 ",,
,,Phone 1: (715)779-5671,,
,,Fax: (715)779-5681,,
TOWN OF BAYVIEW -,4008,CLERK: WANDA HYDE,http://www.townofbayview.org,3/8/2018
BAYFIELD COUNTY,,,,
,,"Municipal Address :32030 MAKI RD, WASHBURN,",,
,,WI 54891-6862,,
,,"Mailing Address :32800 BURLAGER RD,",,
,,"WASHBURN, WI 54891-4449 ",,
,,Phone 1: (715)373-2088,,
,,Phone 2: (715)209-2306,,
TOWN OF BELL -,4010,CLERK: MARY BETH TILLMANS,,11/2/2017
BAYFIELD COUNTY,,,,
,,"Municipal Address :22620 ASH STREET,",,
,,"CORNUCOPIA, WI 54827",,
,,"Mailing Address :PO BOX 116, CORNUCOPIA, WI",,
,,54827-0116 ,,
,,Phone 1: (715)742-3337,,
,,Fax: (715)742-3325,,
Printed 8/7/2020 10:35:34 AM,,,,Page 16 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF CABLE -,4012,CLERK: ELAINE MILLER,http://www.townofcable.com/,6/8/2020
BAYFIELD COUNTY,,,,
,,"Municipal Address :43395 RANDYSEK ROAD,",,
,,"CABLE, WI 54821",,
,,"Mailing Address :PO BOX 476, CABLE, WI 54821-",,
,,476,,
,,Phone 1: (715)798-4440,,
,,Phone 2: (414)698-6666,,
,,Fax: (715)798-4470,,
TOWN OF CLOVER -,4014,CLERK: TRACY GILLESPEY,http://herbsterwisconsin.com,4/16/2019
BAYFIELD COUNTY,,,,
,,"Municipal Address :86870 LENAWEE RD,",,
,,"HERBSTER, WI 54844-4503",,
,,"Mailing Address :PO BOX 94, HERBSTER, WI",,
,,54844-0094 ,,
,,Phone 1: (715)774-3780,,
,,Fax: (715)774-3792,,
TOWN OF DELTA -,4016,CLERK: THOMAS W ERICKSON,www.townofdelta.com,6/28/2016
BAYFIELD COUNTY,,,,
,,"Municipal Address :15990 COUNTY HIGHWAY H,",,
,,"MASON, WI 54856-9530",,
,,"Mailing Address :15990 COUNTY H, MASON, WI",,
,,54856,,
,,Phone 1: (715)372-4747,,
,,Fax: (715)372-4747,,
TOWN OF DRUMMOND -,4018,CLERK: ANDREW TUTTLE,http://www.drummondwi.com,3/18/2019
BAYFIELD COUNTY,,,,
,,"Municipal Address :15090 SUPERIOR ST,",,
,,"DRUMMOND, WI 54832-4486",,
,,"Mailing Address :PO BOX 56, DRUMMOND, WI",,
,,54832-0056 ,,
,,Phone 1: (715)739-6774,,
,,Phone 2: (715)499-5536,,
TOWN OF EILEEN -,4020,CLERK: CRYSTAL MATTSON,https://www.townofeileen.org/,3/30/2020
BAYFIELD COUNTY,,,,
,,"Municipal Address :29130 STATE HIGHWAY 137,",,
,,"ASHLAND, WI 54806-2693",,
,,"Mailing Address :29130 STATE HIGHWAY 137,",,
,,"ASHLAND, WI 54806-2693 ",,
,,Phone 1: (715)682-5567,,
,,Phone 2: (715)682-1184,,
Printed 8/7/2020 10:35:34 AM,,,,Page 17 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF GRAND VIEW,4021,CLERK: TERESA A GUNDERSON,,1/5/2018
- BAYFIELD COUNTY,,,,
,,"Municipal Address :22010 GRANDVIEW BLVD,",,
,,"GRAND VIEW, WI 54839",,
,,"Mailing Address :PO BOX 126, GRAND VIEW, WI",,
,,54839-0126 ,,
,,Phone 1: (715)763-3151,,
,,Phone 2: (715)292-0225,,
,,Fax: (715)763-3120,,
TOWN OF HUGHES -,4022,CLERK: KENNETH W HALTI,,1/19/2018
BAYFIELD COUNTY,,,,
,,Municipal Address :66225 HUGHES TOWN HALL,,
,,"RD, IRON RIVER, WI 54847-4815",,
,,"Mailing Address :PO BOX 805, IRON RIVER, WI",,
,,54847-0805 ,,
,,Phone 1: (715)372-4294,,
,,Fax: (715)372-4289,,
TOWN OF IRON RIVER -,4024,CLERK: HELEN G HYDE,http://townofironriver.com,1/19/2018
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: MAUREEN JOHNSON,,
,,"Municipal Address :8275 E MILL ST, IRON RIVER,",,
,,WI 54847-3453,,
,,"Mailing Address :PO BOX 485, IRON RIVER, WI",,
,,54847-0485 ,,
,,Phone 1: (715)372-5457,,
,,Fax: (715)372-4609,,
TOWN OF KELLY -,4026,CLERK: ELIZABETH J. SEEFELDT,,2/4/2019
BAYFIELD COUNTY,,,,
,,"Municipal Address :27525 MAPLE RIDGE RD,",,
,,"MASON, WI 54856",,
,,"Mailing Address :29545 BELL RD, MASON, WI",,
,,54856-3014 ,,
,,Phone 1: (715)765-4474,,
TOWN OF KEYSTONE -,4028,CLERK: CAROL MORAVCHIK,,3/17/2016
BAYFIELD COUNTY,,,,
,,"Municipal Address :66015 County Highway F,",,
,,"ASHLAND, WI 54806",,
,,"Mailing Address :64350 WASHNIESKI RD,",,
,,"MASON, WI 54856-8445 ",,
,,Phone 1: (715)746-2328,,
Printed 8/7/2020 10:35:34 AM,,,,Page 18 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF LINCOLN -,4030,CLERK: PAMELA PETERSON,,3/31/2020
BAYFIELD COUNTY,,,,
,,"Municipal Address :28985 E ALTAMONT RD,",,
,,"MASON, WI 54856",,
,,Mailing Address :54060 FOUR CORNERS STORE,,
,,"RD, MASON, WI 54856 ",,
,,Phone 1: (715)817-6878,,
,,Phone 2: (715)413-0009,,
TOWN OF MASON -,4032,CLERK: SUSAN HIATT,,3/15/2019
BAYFIELD COUNTY,,,,
,,"Municipal Address :62655 BENOIT RD, MASON,",,
,,WI 54856-9366,,
,,"Mailing Address :60020 HANSON RD, MASON, WI",,
,,54856-3931 ,,
,,Phone 1: (715)765-4711,,
,,Phone 2: (715)492-7000,,
,,Fax: (715)746-2217,,
TOWN OF NAMAKAGON,4034,CLERK: LAURA BJORK,http://namakagon-wi.org,1/10/2019
- BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: LAURA BJORK,,
,,"Municipal Address :23845 COUNTY HWY M,",,
,,"CABLE, WI 54821-4000",,
,,"Mailing Address :23845 COUNTY HWY M, CABLE,",,
,,WI 54821-4000 ,,
,,Phone 1: (715)794-2651,,
,,Phone 2: (715)413-0406,,
,,Fax: (715)794-2920,,
TOWN OF ORIENTA -,4036,CLERK: CLYDE CLAUSON,,1/26/2018
BAYFIELD COUNTY,,,,
,,"Municipal Address :8090 SORENSON RD, PORT",,
,,"WING, WI 54865",,
,,"Mailing Address :81475 EVERGREEN RD, PORT",,
,,"WING, WI 54865-4828 ",,
,,Phone 1: (715)774-3295,,
TOWN OF OULU -,4038,CLERK: DIANA REIJO,https://ouluwisconsin.com/,10/24/2017
BAYFIELD COUNTY,,,,
,,"Municipal Address :2525 W COLBY RD, BRULE,",,
,,WI 54820,,
,,"Mailing Address :71530 HOOVER LINE RD, IRON",,
,,"RIVER, WI 54847-6731 ",,
,,Phone 1: (715)372-4507,,
,,Phone 2: (715)774-3500,,
Printed 8/7/2020 10:35:34 AM,,,,Page 19 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF PILSEN -,4040,CLERK: SUZI MISUN,,1/19/2018
BAYFIELD COUNTY,,,,
,,"Municipal Address :23700 PILSEN HALL RD,",,
,,"ASHLAND, WI 54806",,
,,"Mailing Address :68470 MOQUAH VALLEY RD,",,
,,"ASHLAND, WI 54806-6648 ",,
,,Phone 1: (715)746-2438,,
,,Phone 2: (715)209-0352,,
TOWN OF PORT WING -,4042,CLERK: MARJORIE OGREN,,4/1/2020
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: PAMELA LAWRENZ HOLT,,
,,"Municipal Address :81030 GRAND AVE, PORT",,
,,"WING, WI 54865",,
,,"Mailing Address :PO BOX 28, PORT WING, WI",,
,,54865-0028 ,,
,,Phone 1: (715)774-3624,,
,,Phone 2: (715)774-3662,,
,,Fax: (715)774-3634,,
TOWN OF RUSSELL -,4046,CLERK: DAVID L GOOD,townofrussell.org,3/19/2019
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: JUDY MEIEROTTO,,
,,"Municipal Address :35900 STATE HIGHWAY 13,",,
,,"BAYFIELD, WI 54814-4886",,
,,"Mailing Address :35900 STATE HIGHWAY 13,",,
,,"BAYFIELD, WI 54814-4886 ",,
,,Phone 1: (715)779-5338,,
,,Phone 2: (715)779-3284,,
,,Fax: (715)779-0249,,
TOWN OF TRIPP -,4048,CLERK: JUDY PILGER,,11/2/2017
BAYFIELD COUNTY,,,,
,,"Municipal Address :8590 COUNTY HIGHWAY A,",,
,,"IRON RIVER, WI 54847-7516",,
,,"Mailing Address :8590 COUNTY HIGHWAY A,",,
,,"IRON RIVER, WI 54847-7516 ",,
,,Phone 1: (715)372-5331,,
,,Fax: (715)372-5123,,
TOWN OF WASHBURN -,4050,CLERK: KERRY TETZNER,http://townofwashburn.com,10/30/2018
BAYFIELD COUNTY,,,,
,,"Municipal Address :30455 NEVERS RD,",,
,,"WASHBURN, WI 54891-5880",,
,,"Mailing Address :29450 NEVERS RD,",,
,,"WASHBURN, WI 54891-6800 ",,
,,Phone 1: (715)292-1501,,
Printed 8/7/2020 10:35:34 AM,,,,Page 20 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF MASON -,4151,CLERK: MARIAN SCHRAUFNAGEL,,12/18/2017
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: BEA HAYEN,,
,,Municipal Address :59400 NORTHERN LIGHTS,,
,,"BLVD, MASON, WI 54856-4501",,
,,"Mailing Address :PO BOX 44, MASON, WI 54856-",,
,,44,,
,,Phone 1: (715)765-4554,,
,,Phone 2: (414)322-3553,,
CITY OF BAYFIELD -,4206,CLERK: BILLIE L HOOPMAN,http://www.cityofbayfield.com,11/2/2018
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: DIONNE JOHNSTON,,
,,"Municipal Address :125 S 1ST ST BOX 1170,",,
,,"BAYFIELD, WI 54814-5006",,
,,"Mailing Address :125 S 1ST ST BOX 1170,",,
,,"BAYFIELD, WI 54814-5006 ",,
,,Phone 1: (715)779-5712,,
,,Fax: (715)779-5094,,
CITY OF WASHBURN -,4291,CLERK: SCOTT J KLUVER,http://cityofwashburn.org,12/15/2017
BAYFIELD COUNTY,,,,
,,DEPUTY CLERK: TAMMY L DEMARS,,
,,"Municipal Address :119 WASHINGTON AVE,",,
,,"WASHBURN, WI 54891-1164",,
,,"Mailing Address :PO BOX 638, WASHBURN, WI",,
,,54891-0638 ,,
,,Phone 1: (715)373-6160,,
,,Fax: (715)373-6148,,
Printed 8/7/2020 10:35:34 AM,,,,Page 21 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
BROWN COUNTY,,,,
TOWN OF EATON -,5010,CLERK: DAWN KONOP,http://www.townofeaton-wi.org/,1/17/2020
BROWN COUNTY,,,,
,,"Municipal Address :3063 S COUNTY ROAD T,",,
,,"GREEN BAY, WI 54311-9429",,
,,"Mailing Address :3877 S MICHIELS RD,",,
,,"DENMARK, WI 54208-8870 ",,
,,Phone 1: (920)863-2852,,
,,Fax: (920)863-2587,,
TOWN OF GLENMORE -,5012,CLERK: CINDY OSSMANN,http://glenmorewisconsin.org,1/19/2018
BROWN COUNTY,,,,
,,"Municipal Address :5718 DICKINSON ROAD, DE",,
,,"PERE, WI 54115-9761",,
,,"Mailing Address :3932 HICKORY LANE, DE PERE,",,
,,WI 54115-9761 ,,
,,Phone 1: (920)864-3420,,
,,Fax: (920)864-2101,,
TOWN OF GREEN BAY -,5014,CLERK: DEBBIE MERCIER,http://www.townofgreenbay.com,12/18/2017
BROWN COUNTY,,,,
,,"Municipal Address :5659 DELCORE RD, NEW",,
,,"FRANKEN, WI 54229-9310",,
,,"Mailing Address :5659 DELCORE RD, NEW",,
,,"FRANKEN, WI 54229-9310 ",,
,,Phone 1: (920)866-2497,,
,,Fax: (920)866-2497,,
TOWN OF HOLLAND -,5018,CLERK: WILLIAM M CLANCY,http://www.holland-wi.us,11/2/2018
BROWN COUNTY,,,,
,,"Municipal Address :7226 OLD 57 RD,",,
,,"GREENLEAF, WI 54126-9641",,
,,"Mailing Address :7226 OLD 57 RD, GREENLEAF,",,
,,WI 54126-9641 ,,
,,Phone 1: (920)532-4752,,
,,Fax: (920)532-0571,,
TOWN OF HUMBOLDT -,5022,CLERK: JUDY BAIERL,https://townofhumboldt.com/,11/2/2017
BROWN COUNTY,,,,
,,"Municipal Address :5500 HUMBOLDT RD, GREEN",,
,,"BAY, WI 54311-9244",,
,,"Mailing Address :575 S NEW FRANKEN RD,",,
,,"GREEN BAY, WI 54311-9244 ",,
,,Phone 1: (920)863-3370,,
,,Phone 2: (920)609-5666,,
,,Fax: (920)863-3388,,
Printed 8/7/2020 10:35:34 AM,,,,Page 22 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF LAWRENCE -,5024,CLERK: CINDY KOCKEN,http://www.townoflawrence.org,3/22/2018
BROWN COUNTY,,,,
,,DEPUTY CLERK: MARY JO KUSSOW,,
,,"Municipal Address :2400 SHADY CT, DE PERE, WI",,
,,54115-9410,,
,,"Mailing Address :2400 SHADY CT, DE PERE, WI",,
,,54115-9410 ,,
,,Phone 1: (920)347-3719,,
,,Phone 2: (920)347-3711,,
,,Fax: (920)336-9193,,
TOWN OF LEDGEVIEW -,5025,CLERK: CHARLOTTE NAGEL,http://www.ledgeviewwisconsin.com,5/10/2018
BROWN COUNTY,,,,
,,"Municipal Address :3700 DICKINSON RD, DE",,
,,"PERE, WI 54115-8797",,
,,"Mailing Address :3700 DICKINSON RD, DE PERE,",,
,,WI 54115-8797 ,,
,,Phone 1: (920)336-3360 EXT 104,,
,,Fax: (920)336-8517,,
TOWN OF MORRISON -,5026,CLERK: COLLEEN MAGLEY,www.townofmorrison.org,1/5/2018
BROWN COUNTY,,,,
,,"Municipal Address :4207 HILL RD, GREENLEAF,",,
,,WI 54126-9430,,
,,"Mailing Address :4207 HILL RD, GREENLEAF, WI",,
,,54126-9430 ,,
,,Phone 1: (920)864-2388,,
,,Fax: (920)864-3495,,
TOWN OF NEW,5028,CLERK: MICHELLE K WALLERIUS,http://www.townofnewdenmark.com,3/8/2018
DENMARK - BROWN,,,,
,,"Municipal Address :5531 W Town Hall Rd,",,
COUNTY,,"DENMARK, WI 54208-8663",,
,,"Mailing Address :5993 W CHERNEY RD,",,
,,"DENMARK, WI 54208-8939 ",,
,,Phone 1: (920)863-5523,,
,,Fax: (920)863-5523,,
TOWN OF PITTSFIELD -,5030,CLERK: DEBBIE DIEDERICH,http://townofpittsfield.org,4/29/2019
BROWN COUNTY,,,,
,,DEPUTY CLERK: JANET BODART,,
,,"Municipal Address :4862 KUNESH ROAD, GREEN",,
,,"BAY, WI 54313",,
,,"Mailing Address :6532 OLD 29 ROAD, SEYMOUR,",,
,,WI 54165 ,,
,,Phone 1: (920)676-1517,,
,,Phone 2: (920)822-3409,,
Printed 8/7/2020 10:35:34 AM,,,,Page 23 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF ROCKLAND -,5034,CLERK: JULIE KOENIG,http://www.townofrockland.org/,12/8/2017
BROWN COUNTY,,,,
,,DEPUTY CLERK: COLLEEN MAGLEY,,
,,"Municipal Address :1712 BOB BEA JAN RD, DE",,
,,"PERE, WI 54115-8632",,
,,"Mailing Address :1712 BOB BEA JAN RD, DE",,
,,"PERE, WI 54115-8632 ",,
,,Phone 1: (920)336-2814,,
,,Phone 2: (920)621-1024,,
,,Fax: (920)336-5565,,
TOWN OF SCOTT -,5036,CLERK: JOHN J ROTH,https://www.townofscott.com/,1/29/2020
BROWN COUNTY,,,,
,,DEPUTY CLERK: DEBRA VANDEN,,
,,LANGENBERG,,
,,"Municipal Address :2621 JODY DR, NEW",,
,,"FRANKEN, WI 54229",,
,,"Mailing Address :2621 JODY DR, NEW FRANKEN,",,
,,WI 54229 ,,
,,Phone 1: (920)406-9380,,
,,Fax: (920)406-9381,,
TOWN OF,5040,CLERK: DONNA MARTZAHL,http://townofwrightstown.org,3/19/2019
WRIGHTSTOWN -,,,,
,,"Municipal Address :1527 DAY ST, GREENLEAF,",,
BROWN COUNTY,,WI 54126-9746,,
,,"Mailing Address :PO BOX 175, GREENLEAF, WI",,
,,54126-0175 ,,
,,Phone 1: (920)864-7927,,
,,Phone 2: (920)609-7927,,
,,Fax: (920)864-7917,,
VILLAGE OF ALLOUEZ -,5102,CLERK: DEBBIE BAENEN,https://www.villageofallouez.com,7/5/2016
BROWN COUNTY,,,,
,,DEPUTY CLERK: CARRIE ZITTLOW,,
,,"Municipal Address :1900 LIBAL ST, GREEN BAY,",,
,,WI 54301-2453,,
,,"Mailing Address :1900 LIBAL ST, GREEN BAY, WI",,
,,54301-2453 ,,
,,Phone 1: (920)448-2800,,
,,Fax: (920)448-2850,,
Printed 8/7/2020 10:35:34 AM,,,,Page 24 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF,5104,CLERK: PATRICK W MOYNIHAN,https://ashwaubenon.com/,4/25/2019
ASHWAUBENON -,,,,
,,DEPUTY CLERK: BETH STEIN,,
BROWN COUNTY,,,,
,,"Municipal Address :2155 HOLMGREN WAY,",,
,,"ASHWAUBENON, WI 54304-4605",,
,,"Mailing Address :2155 HOLMGREN WAY,",,
,,"ASHWAUBENON, WI 54304-4605 ",,
,,Phone 1: (920)492-2302,,
,,Phone 2: (920)492-2300,,
,,Fax: (920)492-2328,,
VILLAGE OF BELLEVUE -,5106,CLERK: KAREN SIMONS,http://www.villageofbellevue.org,3/19/2019
BROWN COUNTY,,,,
,,DEPUTY CLERK: DAWN NOVAK,,
,,"Municipal Address :2828 ALLOUEZ AVE, GREEN",,
,,"BAY, WI 54311-6644",,
,,"Mailing Address :2828 ALLOUEZ AVE, GREEN",,
,,"BAY, WI 54311-6644 ",,
,,Phone 1: (920)593-5511,,
,,Phone 2: (920)465-1125,,
,,Fax: (920)468-4196,,
VILLAGE OF DENMARK -,5116,CLERK: SHERRI KONKOL,http://www.denmark-wi.org/,7/23/2019
BROWN COUNTY,,,,
,,DEPUTY CLERK: KIM COOKLE,,
,,"Municipal Address :118 MAIN ST, DENMARK, WI",,
,,54208-9683,,
,,"Mailing Address :PO BOX 310, DENMARK, WI",,
,,54208-0310 ,,
,,Phone 1: (920)863-6400,,
,,Phone 2: (920)883-2384,,
,,Fax: (920)863-5169,,
VILLAGE OF HOBART -,5126,CLERK: ERICA BERGER,http://www.hobart-wi.org,5/5/2020
BROWN COUNTY,,,,
,,"Municipal Address :2990 S PINE TREE RD,",,
,,"HOBART, WI 54155-9041",,
,,"Mailing Address :2990 S PINE TREE RD, HOBART,",,
,,WI 54155-9041 ,,
,,Phone 1: (920)869-3803,,
,,Fax: (920)869-2048,,
Printed 8/7/2020 10:35:34 AM,,,,Page 25 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF HOWARD -,5136,CLERK: CHRISTOPHER A HALTOM,http://www.villageofhoward.com,10/23/2018
MULTIPLE COUNTIES,,,,
,,DEPUTY CLERK: ANNETTE DUPREY,,
,,"Municipal Address :2456 GLENDALE AVE, GREEN",,
,,"BAY, WI 54313-6502",,
,,"Mailing Address :PO BOX 12207, GREEN BAY, WI",,
,,54313-2207 ,,
,,Phone 1: (920)434-4640,,
,,Fax: (920)434-4643,,
VILLAGE OF PULASKI -,5171,CLERK: KAREN OSTROWSKI,https://www.villageofpulaski.org/,6/27/2018
MULTIPLE COUNTIES,,,,
,,"Municipal Address :585 E GLENBROOK DR,",,
,,"PULASKI, WI 54162-9769",,
,,"Mailing Address :PO BOX 320, PULASKI, WI 54162",,
,,-0320 ,,
,,Phone 1: (920)822-5182,,
,,Phone 2: (920)619-3258,,
,,Fax: (920)822-5632,,
VILLAGE OF SUAMICO -,5178,CLERK: BONNIE SWAN,http://www.suamico.org,11/18/2016
BROWN COUNTY,,,,
,,DEPUTY CLERK: MELISSA HONGISTO,,
,,"Municipal Address :12781 VELP AVE, SUAMICO,",,
,,WI 54313-8030,,
,,"Mailing Address :12781 VELP AVE, SUAMICO, WI",,
,,54313-8030 ,,
,,Phone 1: (920)434-2212,,
,,Phone 2: (920)434-8410,,
,,Fax: (920)434-4820,,
VILLAGE OF,5191,CLERK: MICHELLE SEIDL,http://www.wrightstown.us,11/30/2017
WRIGHTSTOWN -,,,,
,,DEPUTY CLERK: SHELIA BOWERS,,
MULTIPLE COUNTIES,,,,
,,"Municipal Address :352 HIGH ST,",,
,,"WRIGHTSTOWN, WI 54180-1130",,
,,"Mailing Address :352 HIGH ST, WRIGHTSTOWN,",,
,,WI 54180-1130 ,,
,,Phone 1: (920)532-5567 EXT 12,,
,,Fax: (920)532-4564,,
Printed 8/7/2020 10:35:34 AM,,,,Page 26 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
CITY OF DE PERE -,5216,CLERK: CAREY DANEN,https://www.de-pere.org/,3/13/2019
BROWN COUNTY,,,,
,,DEPUTY CLERK: ANN LEDVINA,,
,,"Municipal Address :335 S Broadway St, De Pere,",,
,,WI 54115,,
,,"Mailing Address :335 S Broadway St, De Pere, WI",,
,,54115,,
,,Phone 1: (920)339-4050,,
,,Phone 2: (920)339-4072 EXT 1355,,
,,Fax: (920)330-9491,,
CITY OF GREEN BAY -,5231,CLERK: KRIS TESKE,http://www.greenbaywi.gov,6/8/2020
BROWN COUNTY,,,,
,,DEPUTY CLERK: KIM WAYTE,,
,,Municipal Address :100 N JEFFERSON ST RM,,
,,"106, GREEN BAY, WI 54301-5026",,
,,"Mailing Address :100 N JEFFERSON ST RM 106,",,
,,"GREEN BAY, WI 54301-5026 ",,
,,Phone 1: (920)448-3010,,
,,Phone 2: (920)448-3058,,
,,Fax: (920)448-3016,,
Printed 8/7/2020 10:35:34 AM,,,,Page 27 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
